deviationid	username	random	uploaded_date	filename	Red_Mean	Blue_Mean	Green_Mean	Hue_Mean	Hue_Std	Sat_Mean	Sat_Median	Sat_Std	Contrast_8	Correlation_8	Energy_8	Edge_Amount_Sobel	Entropy	Brightness_Mean	Brightness_Median	Brightness_Std
170410432	Xantipa2	0.026099631	38904	Fractal Art/000001/ec97d7e7ace52565c1d9e1008305ee3b.jpg	64.389853	47.525379	54.312876	0.361152	0.340674	0.547308	0.64	0.321589	1.01135	0.674162	0.102297	0.038631	6.585134	56.550465	52	44.618157
83789728	Jellaboom	0.026126934	38101	Fractal Art/000000/Wabbit_Hole_Exit_by_Jellaboom.jpg	36.51971	23.591205	35.570613	0.21629	0.189589	0.644652	0.652174	0.21983	0.597125	0.688845	0.225065	0.034877	6.343019	34.465574	22	33.48511
167075905	n8iveattitude1	0.026138064	38877	Fractal Art/000001/Bubbling_Curl_by_n8iveattitude1.jpg	77.089039	18.231647	29.359898	0.112495	0.269349	0.699714	0.885714	0.364822	1.513801	0.50439	0.130177	0.04575	6.487701	42.361118	28	43.212773
120229714	Kattvinge	0.026173532	38464	Fractal Art/000000/Just_because_of_Pheonix_2009_by_Kattvinge.jpg	165.677284	115.38194	132.989013	0.290403	0.381364	0.405902	0.378947	0.236259	1.034792	0.90444	0.088684	0.046226	7.565299	140.742731	149	82.710507
143039744	Xantipa2	0.026215866	38664	Mixed Media/Abstract/000000/2e8712d07dc45f51cd91a8c52f4ca6ca.jpg	81.396687	50.977072	53.581477	0.415137	0.423662	0.448652	0.47619	0.222986	1.983847	0.432749	0.073676	0.040784	7.246755	61.609705	52	46.83184
105005232	Jellaboom	0.026249248	38320	Fractal Art/000000/Tiny_Bubbles_by_Jellaboom.jpg	31.359678	11.51691	21.353374	0.130377	0.214663	0.653375	0.712329	0.320068	0.973272	0.622733	0.399916	0.038545	5.701174	23.213051	8	39.121715
48408529	Xantipa2	0.026273198	37660	Fractal Art/000000/Affection_by_Xantipa2.jpg	57.756951	36.246497	57.720645	0.162326	0.066132	0.408029	0.403509	0.063739	0.175046	0.79187	0.353108	0.018882	6.29367	55.285802	52	21.476163
116052066	n8iveattitude1	0.026373584	38426	Fractal Art/000000/09_03_15_apo3_by_n8iveattitude1.jpg	90.680577	82.907917	90.805895	0.36663	0.274919	0.28489	0.260116	0.214684	2.082356	0.778731	0.057257	0.020141	7.508442	89.86675	67	77.780724
143019137	Xantipa2	0.026402879	38664	Miscellaneous/Abstract/000000/985f47c7a86523d34daa250caec30bdd.jpg	68.209633	48.312268	53.828808	0.345973	0.379304	0.346425	0.375	0.233421	1.386279	0.609919	0.101508	0.029466	6.54075	57.506457	53	48.16019
68542673	WS-Clave	0.026666581	37923	Vector/Vehicles/000000/229658459847a1aebb26a97af3c79ef6.jpg	239.024172	241.069733	240.423758	0.079359	0.194755	0.025356	0	0.088182	1.257259	0.592339	0.722289	0.023205	1.826771	240.078496	255	44.264718
51419298	Xantipa2	0.026739663	37701	Fractal Art/000000/Roots_by_Xantipa2.jpg	59.694992	22.489889	40.920253	0.082914	0.045483	0.637032	0.658537	0.153265	0.820982	0.519607	0.245231	0.036336	6.562172	44.43578	36	31.871192
21803586	swinck	0.026803872	37118	Fractal Art/000000/_octopus_tentacles_by_swinck.jpg	52.805249	12.260183	42.58984	0.111733	0.157043	0.464738	0.603922	0.408778	0.964808	0.772835	0.230067	0.035924	5.519779	42.188573	11	51.146903
138497730	Fiery-Fire	0.026989921	38622	Fractal Art/000000/Fortress_of_fortune_by_Fiery_Fire.jpg	111.534361	111.534361	111.534361	0	0	0	0	0	2.794262	0.63904	0.063805	0.050001	7.74635	111.534361	105	71.341397
173331024	n8iveattitude1	0.027050594	38927	Fractal Art/000001/Soft_Translation_by_n8iveattitude1.jpg	81.12032	50.601919	59.333026	0.144301	0.236223	0.392582	0.442857	0.221511	1.344627	0.458022	0.174031	0.037617	6.246241	64.85638	58	38.318665
72420802	SfinxMagnum	0.027100549	37972	Fractal Art/000000/Leafs_guardians_by_SfinxMagnum.jpg	19.776553	17.445883	38.815056	0.319468	0.082193	0.711494	0.727273	0.141875	0.881659	0.448285	0.290519	0.00955	5.499911	30.68595	21	33.606031
156036721	VirusNO1	0.027142984	38778	Fractal Art/000001/2010_3_3_3_A_by_VirusNO1.jpg	35.233952	34.533633	42.755175	0.179582	0.208985	0.251241	0	0.369606	1.882262	0.732831	0.351781	0.031111	4.675201	39.562296	1	66.536611
84898610	Xantipa2	0.027345803	38112	Fractal Art/000000/Color_Shapes_by_Xantipa2.jpg	51.348439	12.925446	44.286048	0.128053	0.159865	0.626509	0.752688	0.381383	0.877314	0.728316	0.175614	0.016363	6.126795	42.807348	30	45.363836
69845632	SfinxMagnum	0.02741068	37939	Fractal Art/000000/Mutating_ice_by_SfinxMagnum.jpg	32.350547	62.013606	53.300406	0.546905	0.044162	0.506099	0.515625	0.081856	0.696768	0.512893	0.524325	0.010964	6.140312	48.027281	38	35.690678
95313008	Jellaboom	0.027479028	38217	Fractal Art/000000/Applelicious_by_Jellaboom.jpg	50.871971	12.556324	22.73955	0.105016	0.229754	0.788743	0.8	0.134931	0.299368	0.675705	0.293354	0.018429	5.968137	29.990683	25	20.402902
66938289	n8iveattitude1	0.027482701	37903	Photomanipulation/People/000000/all_the_pieces_of_david_by_n8iveattitude1.jpg	102.342754	74.255309	80.931911	0.234399	0.316173	0.337699	0.303797	0.230124	0.960503	0.852511	0.082955	0.015934	7.419509	86.575687	88	64.725247
77078882	Kattvinge	0.027879608	38027	Fractal Art/000000/3cc3962b40ba2674.jpg	101.552099	99.269688	121.553441	0.415415	0.222388	0.35162	0.293706	0.230544	1.254729	0.735763	0.060958	0.036931	7.683609	113.024063	113	54.478309
91956978	Kattvinge	0.02791987	38184	Fractal Art/000000/High_Summer_II_by_Kattvinge.jpg	240.287262	200.183103	225.047459	0.101746	0.033087	0.168336	0.153846	0.064159	0.159699	0.580751	0.506932	0.04157	5.475234	226.757759	226	11.21766
57765650	Xantipa2	0.027945339	37788	Fractal Art/000000/Stranger_II_by_Xantipa2.jpg	56.05944	26.1179	55.052434	0.149432	0.058802	0.539363	0.568182	0.206839	0.554713	0.762597	0.18398	0.035186	6.804917	52.055484	45	38.639089
88124208	SfinxMagnum	0.028102634	38146	Fractal Art/000000/Electric_red_by_SfinxMagnum.jpg	33.013392	12.862552	14.490775	0.048469	0.192746	0.231488	0	0.347719	1.030799	0.515502	0.468868	0.010355	3.285275	19.843492	0	42.546044
84737842	SfinxMagnum	0.02814054	38111	Fractal Art/000000/Spring_heat_by_SfinxMagnum.jpg	236.10383	170.931397	215.94722	0.126518	0.077616	0.295256	0.208835	0.250492	0.907557	0.569534	0.307045	0.009114	6.257814	216.846533	230	39.912512
142895281	Jellaboom	0.028226749	38663	Fractal Art/000000/COME_AND_GET_YOUR_LIGHT_by_Jellaboom.jpg	55.507203	16.694067	37.890813	0.14529	0.225502	0.722932	0.792453	0.281776	0.498033	0.822506	0.200726	0.028672	6.686915	40.726056	27	40.696849
97889570	Kattvinge	0.02823951	38243	Fractal Art/000000/Sea_Flowers_by_Kattvinge.jpg	166.31547	163.330488	194.833927	0.326964	0.073329	0.204755	0.193237	0.102902	0.535412	0.771447	0.13289	0.023088	7.079757	182.71528	179	37.372472
88005074	Artico621	0.028262224	38145	Fractal Art/000000/Pine_Hills_by_Artico621.jpg	69.28063	79.380908	84.347558	0.392713	0.207779	0.295504	0.291667	0.187016	0.528485	0.727776	0.174778	0.034369	7.006792	79.272508	75	34.00142
81329138	SfinxMagnum	0.028319612	38074	Fractal Art/000000/Desolation_disolve_by_SfinxMagnum.jpg	24.704908	144.406635	107.139616	0.556763	0.069963	0.797938	0.884146	0.252784	0.403339	0.742829	0.273262	0.013185	6.360475	86.71957	91	29.625797
95413026	n8iveattitude1	0.028916468	38218	Fractal Art/000000/Nothing_or_Muse_by_n8iveattitude1.jpg	37.325934	27.394079	35.852923	0.20435	0.220292	0.381441	0.413793	0.291692	1.317453	0.486717	0.147284	0.037632	5.916888	35.318656	25	39.565301
65683681	Xantipa2	0.029121941	37887	Fractal Art/000000/49f1f5534f9dfb3e.jpg	61.987296	45.303576	45.433239	0.591134	0.433222	0.425543	0.357616	0.261428	2.139293	0.378964	0.125251	0.049094	6.41958	50.334793	37	44.86294
73204866	n8iveattitude1	0.029180285	37983	Fractal Art/000000/bustle_by_n8iveattitude1.jpg	65.361077	11.164208	37.269776	0.087469	0.146382	0.600533	0.768595	0.370503	0.925976	0.778071	0.179966	0.02117	5.670019	42.712948	26	50.549884
83006626	WS-Clave	0.029188142	38092	Vector/Vehicles/000000/17c66ff8df0cbe5afb2fbc2036f0b5f8.jpg	234.28965	234.88159	233.803552	0.123653	0.252822	0.02791	0	0.103058	1.363664	0.633689	0.603841	0.024592	2.532675	234.059804	255	49.115311
47749681	Xantipa2	0.02927933	37651	Fractal Art/000000/Wax_Flower_by_Xantipa2.jpg	61.703103	6.616068	38.095491	0.10355	0.047007	0.889608	0.97619	0.191593	0.258421	0.807993	0.232854	0.01684	6.542357	41.561315	33	27.402462
101050896	Artico621	0.029347244	38277	Fractal Art/000000/The_Center_Of_Things_by_Artico621.jpg	77.461021	79.733187	80.903229	0.38334	0.297832	0.389616	0.360202	0.319718	2.923117	0.530803	0.094471	0.076569	7.068878	79.724271	92	62.662119
94731425	n8iveattitude1	0.029348309	38211	Fractal Art/000000/Objective_Knowledge_3_by_n8iveattitude1.jpg	27.675674	46.568188	43.081276	0.412174	0.218771	0.344303	0.407143	0.213639	0.718905	0.753878	0.185934	0.031672	6.339252	38.863893	25	42.168266
135946832	Kattvinge	0.029447559	38599	Fractal Art/000000/September_Apo_2_2009_by_Kattvinge.jpg	9.083033	12.081496	13.36805	0.094778	0.181468	0.108899	0	0.242764	0.618002	0.716369	0.744954	0.023914	2.428643	11.931985	0	37.384789
95549344	Xantipa2	0.029448753	38219	Fractal Art/000000/UF2008___110_by_Xantipa2.jpg	77.652241	27.865597	49.001054	0.200021	0.310432	0.598207	0.681529	0.359631	1.389535	0.746426	0.111291	0.035817	6.679851	55.160861	37	58.894444
50850160	Xantipa2	0.02966257	37693	Fractal Art/000000/Virtual_Reality_by_Xantipa2.jpg	74.049982	22.513977	37.374157	0.051813	0.034488	0.681302	0.7125	0.175083	0.456358	0.770181	0.224643	0.023772	6.665063	46.64432	36	33.897918
77522434	SfinxMagnum	0.029741732	38032	Fractal Art/000000/Metallic_resort_by_SfinxMagnum.jpg	50.328572	32.391006	41.706285	0.08936	0.047825	0.471765	0.475	0.166776	1.712579	0.609059	0.265986	0.010568	6.309035	43.228719	22	57.817732
70119922	Kattvinge	0.029771496	37943	Fractal Art/000000/Sticky_Spider_Web_by_Kattvinge.jpg	123.202934	104.153116	130.884081	0.219747	0.02804	0.204568	0.198473	0.059367	0.783209	0.538384	0.154517	0.039387	6.934179	125.526733	121	31.79706
47884898	Xantipa2	0.029792528	37653	Fractal Art/000000/Good_and_Evil_by_Xantipa2.jpg	65.805725	64.740082	73.425389	0.364283	0.23504	0.450093	0.34127	0.274626	1.408068	0.643303	0.072178	0.037834	7.427922	70.149372	61	49.081251
107869216	n8iveattitude1	0.029894877	38350	Fractal Art/000000/Sir_Chris_by_n8iveattitude1.jpg	64.628928	19.156364	40.896153	0.124528	0.189102	0.646516	0.733333	0.324354	1.494047	0.639036	0.118883	0.04907	6.764556	45.508228	28	50.622936
100917408	Fiery-Fire	0.029911262	38276	Fractal Art/000000/Red_and_White_by_Fiery_Fire.jpg	103.572248	38.274685	48.406788	0.138866	0.301223	0.660634	0.666667	0.163199	1.170454	0.537879	0.102959	0.038679	7.185498	63.754954	59	39.348355
94837474	n8iveattitude1	0.030059927	38212	Fractal Art/000000/Process_in_Method_by_n8iveattitude1.jpg	25.92131	66.54483	36.971467	0.401054	0.312248	0.503694	0.591954	0.384603	0.524864	0.712894	0.168872	0.045418	5.539503	37.033703	35	33.865301
181814449	Xantipa2	0.030144765	38996	Miscellaneous/Abstract/000000/ab10_abstract_276_by_xantipa2-d308wxd.jpg	81.182167	50.387397	58.77853	0.227408	0.315028	0.45448	0.5	0.392102	1.880309	0.587569	0.075872	0.049756	6.841217	64.519108	59	54.037504
41925762	swinck	0.030344051	37553	Fractal Art/000000/kornus_by_swinck.jpg	184.749692	70.57434	120.366063	0.292224	0.336353	0.743111	0.705179	0.176762	0.595619	0.916232	0.130048	0.009713	7.084077	133.941083	148	73.395099
20577280	swinck	0.03064703	37086	Fractal Art/000000/come_with_me_by_swinck.jpg	50.36539	59.139129	42.590008	0.395936	0.299618	0.976022	1	0.101231	0.516182	0.723165	0.163077	0.037446	6.707736	46.761977	41	33.14268
121725601	Fiery-Fire	0.030674748	38478	3-Dimensional Art/Scenes/Futuristic & Sci-Fi/000000/Water_City_by_Fiery_Fire.jpg	115.025	135.80044	117.278129	0.562688	0.220532	0.390385	0.325581	0.243644	2.196292	0.800436	0.078481	0.048454	7.709669	118.721149	103	83.736648
140190594	WS-Clave	0.030862107	38638	Vector/Vehicles/000000/Fridge_Magnet_P51D_1_by_WS_Clave.jpg	217.086052	197.339315	209.557355	0.209145	0.199459	0.109439	0.073276	0.152178	0.987889	0.634054	0.596347	0.019928	2.65539	210.483355	229	45.382045
49636753	swinck	0.030922175	37677	Fractal Art/000000/emblemus_by_swinck.jpg	111.163713	104.473204	108.276785	0.086093	0.068271	0.078908	0.058824	0.134574	0.910876	0.83905	0.19021	0.019681	6.613593	108.56744	131	61.073441
102317936	Fiery-Fire	0.030950996	38291	Fractal Art/000000/Pearly_hideout_by_Fiery_Fire.jpg	104.554239	81.153795	90.421564	0.205127	0.218432	0.330899	0.288136	0.206625	1.255588	0.646369	0.069084	0.039774	7.539254	93.592314	87	47.341584
149042080	Xantipa2	0.031132969	38719	Fractal Art/000000/db69533b5076b85d4e445ba3da611b79.jpg	66.295312	67.194777	65.193872	0.385621	0.346788	0.091769	0.059172	0.132416	2.093216	0.576971	0.10233	0.033509	7.239894	65.749842	49	56.575133
125460177	n8iveattitude1	0.031375493	38512	Fractal Art/000000/09_06_10_uf3_by_n8iveattitude1.jpg	43.501107	71.30985	65.689221	0.504859	0.113461	0.460863	0.483871	0.247919	1.604668	0.672031	0.08886	0.036576	7.135689	59.671181	43	53.942434
116548658	WS-Clave	0.031437691	38431	Vector/Vehicles/000000/452d4305e7d4656cf3b1fb80995f0f09.jpg	233.950509	234.485595	234.24094	0.070138	0.175757	0.021724	0	0.083055	1.637987	0.653779	0.657218	0.02733	2.143456	234.186305	255	54.696602
105221232	VirusNO1	0.031679958	38322	Fractal Art/000000/b48f13fd69315d86b8ba197b4313af87.jpg	68.316284	61.928069	67.540113	0.143869	0.022805	0.147319	0.1	0.141922	0.762502	0.725831	0.107255	0.041469	7.260037	67.299227	59	41.235018
118206321	SfinxMagnum	0.031719691	38446	Fractal Art/000000/Floating_metals_i_by_SfinxMagnum.jpg	122.843254	125.25909	55.585226	0.837162	0.037985	0.602474	0.606936	0.182755	0.310499	0.800184	0.270559	0.037663	6.223333	83.657021	91	30.198152
92567920	SfinxMagnum	0.031728853	38190	Fractal Art/000000/Contextual_50_by_SfinxMagnum.jpg	62.528977	23.320923	54.410846	0.134187	0.089015	0.676664	0.709677	0.250524	1.876348	0.570443	0.125745	0.028183	7.07758	53.297352	39	54.424833
30956161	swinck	0.031864601	37341	Fractal Art/000000/KLOUDUM_II_by_swinck.jpg	65.08228	132.929231	109.969293	0.56624	0.056848	0.634382	0.58156	0.26399	0.781589	0.872997	0.089012	0.014475	7.306713	99.109278	101	63.233513
107454144	n8iveattitude1	0.031979895	38346	Fractal Art/000000/Just_the_Beginning_by_n8iveattitude1.jpg	66.643482	33.657353	49.904904	0.345366	0.37331	0.488812	0.578947	0.258988	1.048761	0.574494	0.319508	0.014797	6.695901	53.089645	41	39.638303
145528272	WS-Clave	0.032089502	38688	Vector/Vehicles/000000/a9b038f0256eba34717c867a355cedf3.jpg	230.982495	233.705974	231.81083	0.125531	0.245674	0.025242	0	0.085497	1.425302	0.680439	0.610105	0.027703	2.470896	231.784814	255	54.090105
121826738	VirusNO1	0.032394926	38479	Fractal Art/000000/2009_5_8_8_by_VirusNO1.jpg	58.669187	54.579611	58.826745	0.142395	0.071026	0.063406	0.038462	0.090869	1.044819	0.719112	0.158788	0.023801	6.38901	58.442691	52	47.870226
182352706	WS-Clave	0.032426612	39001	Vector/Vehicles/000000/e362e18387496a469a0793ecb03eb386-d30kg8y.jpg	235.275988	235.915117	235.948949	0.074118	0.182015	0.030054	0	0.088029	1.247635	0.674282	0.662483	0.024695	2.169764	235.745793	255	50.198316
81336097	SfinxMagnum	0.032432964	38074	Fractal Art/000000/Island_fever_by_SfinxMagnum.jpg	37.570827	26.64773	28.864256	0.27462	0.320626	0.417681	0.416667	0.228812	0.991941	0.600588	0.340668	0.009672	6.177018	31.203557	18	42.602664
97009153	Fiery-Fire	0.032459929	38234	Fractal Art/000000/Again_by_Fiery_Fire.jpg	42.253454	73.883724	59.830336	0.351306	0.285827	0.279885	0.361111	0.250668	0.635995	0.894867	0.195326	0.038573	5.705034	56.17061	40	62.576745
85181937	n8iveattitude1	0.032591229	38115	Fractal Art/000000/Spirograph_Blues_by_n8iveattitude1.jpg	21.288937	39.801717	26.830976	0.414239	0.283007	0.421506	0.411765	0.352087	1.206159	0.631806	0.347406	0.023905	5.161064	26.655683	7	45.260536
114843425	Artico621	0.0327057	38414	Fractal Art/000000/The_Dragon___by_Artico621.jpg	104.402278	128.07521	68.503716	0.706567	0.208103	0.581293	0.603175	0.226464	1.688348	0.47455	0.076442	0.041561	7.429927	86.03522	81	46.275938
77921904	SfinxMagnum	0.03278592	38036	Fractal Art/000000/Fireflies_by_SfinxMagnum.jpg	110.463909	105.562604	101.373177	0.480825	0.294752	0.411131	0.308411	0.293566	1.155018	0.801399	0.063374	0.037963	7.782958	104.568104	103	61.046043
166492976	n8iveattitude1	0.032846869	38872	Fractal Art/000001/Just_Different_Enough_by_n8iveattitude1.jpg	61.011173	45.179485	47.034797	0.209019	0.319403	0.35135	0.358974	0.203146	1.779929	0.672832	0.158883	0.017727	6.870937	51.004499	32	57.801755
93911698	Xantipa2	0.032849567	38204	Fractal Art/000000/UF2008___103_by_Xantipa2.jpg	96.734303	71.757165	85.758145	0.215243	0.286382	0.290437	0.227723	0.273167	1.917584	0.769725	0.071615	0.042079	6.890998	87.441489	84	73.634388
113214241	n8iveattitude1	0.033114826	38399	Fractal Art/000000/Designated_Shade_by_n8iveattitude1.jpg	81.648896	97.388647	89.025577	0.510505	0.21072	0.259899	0.106061	0.314412	3.91861	0.329754	0.038297	0.047755	7.176439	87.778196	93	60.951198
29793808	swinck	0.033295616	37316	Fractal Art/000000/NOZALIEN_by_swinck.jpg	15.430401	1.222656	48.761426	0.194779	0.219032	0.574621	0.980296	0.487713	0.757975	0.786798	0.29421	0.047193	4.897508	33.367967	1	47.592529
97662273	n8iveattitude1	0.033700622	38241	Fractal Art/000000/Preconceived_Creation_by_n8iveattitude1.jpg	58.496928	67.252001	67.818518	0.483428	0.178092	0.399852	0.412698	0.172362	1.684493	0.5052	0.137607	0.041681	7.148675	64.965538	50	47.189622
166521698	WS-Clave	0.033782439	38872	Miscellaneous/Fantasy/000000/e841c2ff66f62cf3a50e707339948bf8.jpg	229.748957	231.688334	230.327253	0.086033	0.204021	0.036336	0	0.103895	1.35871	0.746395	0.656992	0.020045	2.079146	230.312703	255	59.79182
90608530	SfinxMagnum	0.033914039	38171	Fractal Art/000000/Confused_parameters_SP_by_SfinxMagnum.jpg	162.733264	143.526051	162.821517	0.255208	0.183695	0.213103	0.177419	0.182609	2.205473	0.52892	0.047952	0.0399	7.648384	160.612174	165	54.995975
161584850	Kattvinge	0.033991659	38828	Fractal Art/000001/Maria_32_by_Kattvinge.jpg	189.289651	150.184315	177.855553	0.120547	0.043229	0.216883	0.194313	0.06862	0.95833	0.577236	0.152845	0.049124	5.671584	178.124266	197	36.09778
119759168	Jellaboom	0.034012103	38460	Fractal Art/000000/4_FADEDXAVIER_by_Jellaboom.jpg	22.426761	8.266015	18.581846	0.13021	0.205171	0.478172	0.573123	0.426977	0.857321	0.548044	0.41671	0.038562	4.600698	18.550469	3	33.721418
52401441	Xantipa2	0.034033365	37714	Fractal Art/000000/UFGA01_by_Xantipa2.jpg	42.61763	72.552419	42.151405	0.486325	0.282984	0.856903	0.947674	0.232325	0.928944	0.629355	0.151912	0.030052	6.911059	45.745177	36	38.426129
157945904	Xantipa2	0.034067031	38796	Mixed Media/Abstract/000000/db794b3653eea319f3c74375bdc992b8.jpg	101.540309	41.130855	60.646734	0.252469	0.349971	0.603076	0.617886	0.202207	0.94694	0.520252	0.096679	0.039905	7.023214	70.653659	69	35.899311
107297009	n8iveattitude1	0.034111055	38344	Fractal Art/000000/Bloom_in_3d_by_n8iveattitude1.jpg	84.074941	19.96357	59.449967	0.107567	0.075407	0.756211	0.781513	0.157695	1.317097	0.547746	0.102876	0.036582	7.149153	62.316149	51	42.871259
123665248	Kattvinge	0.034344972	38496	Fractal Art/000000/May_Apo_10_A_2009_by_Kattvinge.jpg	15.95896	19.994407	20.186805	0.097802	0.205258	0.081609	0	0.217578	0.652425	0.837334	0.682492	0.014547	2.306384	18.898036	0	50.796104
136632722	Xantipa2	0.034457583	38605	Fractal Art/000000/19c081750bbdb040c467e06fecdf441e.jpg	111.98378	45.543469	91.33477	0.104368	0.095816	0.52636	0.632768	0.297755	1.371364	0.804498	0.076641	0.024226	7.05634	92.296761	84	67.322983
155824641	VirusNO1	0.034509858	38776	Fractal Art/000001/2010_3_1_22_by_VirusNO1.jpg	103.554181	103.554181	103.554181	0	0	0	0	0	3.676384	0.699952	0.06893	0.046289	7.005932	103.554181	88	89.202297
115768337	SfinxMagnum	0.034521323	38423	Fractal Art/000000/Epsylon_3_by_SfinxMagnum.jpg	46.286895	33.882182	41.308446	0.15346	0.207239	0.441137	0.36036	0.276515	2.027597	0.598524	0.183383	0.031502	6.610456	41.94446	20	58.035858
122528018	n8iveattitude1	0.034689956	38486	Fractal Art/000000/09_05_14_apo7_by_n8iveattitude1.jpg	100.794225	66.635769	46.732891	0.923726	0.09941	0.550373	0.586957	0.142754	0.398138	0.755625	0.240993	0.024093	6.545203	65.184796	57	31.061269
43242369	WS-Clave	0.034752757	37577	Vector/Vehicles/000000/6d681ed2d46170a1a2e3ab030c59480c.jpg	231.265934	232.069139	231.726233	0.093995	0.201351	0.034608	0	0.111884	1.488661	0.686279	0.60246	0.028692	2.600679	231.633241	255	55.611099
101096579	Kattvinge	0.034928855	38278	Fractal Art/000000/October_Flowers_3_by_Kattvinge.jpg	116.241422	118.436719	132.532999	0.397668	0.159003	0.322521	0.227273	0.25353	0.986488	0.860396	0.093803	0.03463	7.244403	126.091179	122	69.686583
139396993	WS-Clave	0.035181392	38630	Vector/Vehicles/000000/169be04df6c107952ffab01bb8c82793.jpg	194.75127	180.370211	176.898075	0.202954	0.326817	0.185209	0	0.279347	2.385122	0.800399	0.264766	0.024187	4.378002	182.672042	239	88.371937
191285970	n8iveattitude1	0.035487188	39079	Fractal Art/Raw Fractals/000000/round_peg_by_n8iveattitude1-d35vx76.jpg	57.943041	58.198645	37.800794	0.557106	0.343258	0.510324	0.601504	0.298473	0.898987	0.817225	0.168382	0.044409	6.500672	46.147898	28	54.903055
90235457	Jellaboom	0.03552854	38167	Fractal Art/000000/Summer_Melon_by_Jellaboom.jpg	82.171528	34.645761	70.382946	0.130897	0.170444	0.432356	0.57971	0.354868	3.059226	0.679758	0.198027	0.029793	5.602307	69.839374	15	78.501232
50432913	VirusNO1	0.035932106	37688	Fractal Art/000000/2007_3_9_1_by_VirusNO1.jpg	29.483543	32.598328	30.069964	0.546386	0.231063	0.136215	0.125	0.111153	0.672878	0.477052	0.197928	0.029669	6.175783	30.163961	21	24.98101
100473218	n8iveattitude1	0.036015649	38271	Fractal Art/000000/Indian_Ink_by_n8iveattitude1.jpg	34.209038	26.692355	26.847472	0.173381	0.315256	0.163134	0	0.297313	2.312126	0.484572	0.385277	0.03871	4.107622	29.034434	0	53.594261
22010898	swinck	0.036019617	37124	Fractal Art/000000/three_friends_by_swinck.jpg	59.093483	78.195157	86.73298	0.478624	0.195155	0.593026	0.601942	0.236766	1.270607	0.465648	0.131977	0.037295	6.492805	77.473066	82	37.578088
173451873	WS-Clave	0.036137793	38928	Miscellaneous/Fantasy/000000/d2d810f32f1e727cc8c7f22ced753fd4.jpg	228.581554	227.695725	228.900382	0.074078	0.176607	0.05474	0	0.142671	1.471709	0.744449	0.625709	0.021579	2.365188	228.670866	255	61.152981
113264769	n8iveattitude1	0.03614543	38400	Fractal Art/000000/Del_Sol_by_n8iveattitude1.jpg	225.908295	206.333454	211.173053	0.127166	0.244575	0.111375	0.020325	0.208204	2.550643	0.493001	0.259269	0.039452	6.226863	215.038809	244	55.250997
100055233	Xantipa2	0.036309657	38266	Mixed Media/Abstract/000000/Abstract___142_by_Xantipa2.jpg	58.872273	83.599458	55.268427	0.653562	0.133037	0.403471	0.373737	0.178789	1.268156	0.356799	0.116848	0.042487	6.982098	59.558578	55	35.045519
73589312	SfinxMagnum	0.036407056	37987	Fractal Art/000000/Young_forest_by_SfinxMagnum.jpg	23.9528	16.068547	27.158989	0.201401	0.141122	0.486274	0.5	0.340114	1.467622	0.441649	0.352009	0.024519	5.783276	24.950292	9	43.389841
184660786	VirusNO1	0.036575468	39021	Fractal Art/Raw Fractals/000000/2010_11_1_11_by_virusno1-d31xx6a.jpg	37.617298	37.617298	37.617298	0	0	0	0	0	0.242501	0.950995	0.381964	0.032612	5.163099	37.617298	4	56.012819
95022722	SfinxMagnum	0.036859876	38214	Fractal Art/000000/Blue_siege_by_SfinxMagnum.jpg	28.776462	72.92849	52.294062	0.516668	0.213948	0.675421	0.736842	0.250455	1.06194	0.568691	0.374875	0.015343	6.234383	47.60656	31	44.864861
129828369	n8iveattitude1	0.036954083	38549	Fractal Art/000000/Middle_by_n8iveattitude1.jpg	47.614193	36.274971	41.466376	0.125681	0.179327	0.294107	0.285714	0.257869	1.380797	0.658233	0.155889	0.02284	6.731349	42.719949	24	49.61797
114524145	Fiery-Fire	0.037158218	38411	Fractal Art/000000/f811f2f7e900909f835e7d93fa428930.jpg	85.129827	115.124878	109.312066	0.51893	0.131054	0.274733	0.273585	0.162559	2.656969	0.575179	0.055508	0.044111	7.530666	102.764843	92	62.900807
90418976	Jellaboom	0.037220108	38169	Fractal Art/000000/Back_in_Black_by_Jellaboom.jpg	26.576208	31.072555	25.66688	0.502725	0.282767	0.21704	0.216667	0.147058	0.403176	0.702657	0.273467	0.028602	6.066027	26.550124	18	25.794214
125919202	n8iveattitude1	0.037315243	38517	Fractal Art/000000/09_06_14_uf5_by_n8iveattitude1.jpg	128.650036	87.832675	89.385049	0.453872	0.413795	0.505106	0.527273	0.324675	2.086701	0.698186	0.058751	0.040178	7.823244	100.953602	88	66.56748
111781665	Jellaboom	0.037343163	38386	Fractal Art/000000/Age_of_Old_by_Jellaboom.jpg	32.395095	22.270757	30.45876	0.090795	0.162547	0.18537	0	0.279807	0.924154	0.777156	0.419377	0.0339	3.849824	30.103608	0	51.703253
117756401	Jellaboom	0.037748367	38442	Fractal Art/000000/Gypsy__s_Rune_or_GypsyH__s_1st_by_Jellaboom.jpg	48.26613	63.340883	36.425359	0.391952	0.354776	0.29026	0.184874	0.319341	0.721396	0.833797	0.236329	0.03172	5.448592	43.034042	15	52.746287
111298064	n8iveattitude1	0.037854772	38382	Fractal Art/000000/Iron_Butterfly_by_n8iveattitude1.jpg	33.759961	60.161988	52.650224	0.456551	0.205776	0.380065	0.32	0.279934	1.792257	0.552865	0.155805	0.031205	6.748687	47.85651	34	50.350105
